id	station	city
87763557	Gare de L'Argentière-les-Ecrins	L'Argentiere-La-Bessee
87763607	Gare de Briançon	Briancon
87763722	Gare de Serres	Serres
87763755	Gare de Laragne	Laragne-Monteglin
87764001	Gare de Montélimar	Montelimar
87764290	Gare de Donzère	Donzere
87764308	Gare de Pierrelatte	Pierrelatte
87764357	Gare de Bollène-la-Croisière	Bollene
87764407	Le Pouzin Pl Maréchal L	Le Pouzin
87764472	Gare de Le Teil	Le Teil
87765008	Gare de Avignon-Centre	Avignon
87765107	Gare de Orange	Orange
87765180	Gare de Courthézon	Courthezon
87765198	Gare de Bédarrides	Bedarrides
87765206	Gare de Sorgues-Chât.du-Pape	Sorgues
87765354	Gare de Tarascon-sur-Rhône	Tarascon
87765412	Gare de Montfavet	Avignon
87765420	Gare de Morières-lès-Avignon	Morieres-Les-Avignon
87765438	Gare de St-Saturnin-d'Avignon	Saint-Saturnin-Les-Avignon
87765446	Gare de Gadagne	Chateauneuf-De-Gadagne
87765453	Gare de Le Thor	Le Thor
87765479	Gare de L'Isle-s-Sorgue - Font	L'Isle-Sur-La-Sorgue
87765503	Gare de Cavaillon	Cavaillon
87765735	Gare de Carpentras	Carpentras
87765818	Gare de Monteux	Monteux
87765826	Gare de Entraigues-S-La-Sorgue	Entraigues-Sur-La-Sorgue
87773002	Gare de Montpellier-Saint-Roch	Montpellier
87773200	Gare de Sète	Sete
87773408	Gare de Lunel	Lunel
87773424	Gare de Lunel-Viel	Lunel-Viel
87773432	Gare de Valergues-Lansargues	Valergues
87773457	Gare de Baillargues	Baillargues
87773465	Gare de St-Aunès	Saint-Aunes
87773515	Gare de Villeneuve-les-Maguel.	Villeneuve-Les-Maguelone
87773531	Gare de Vic-Mireval	Vic-La-Gardiole
87773556	Gare de Frontignan	Frontignan
87775007	Gare de Nîmes	Nimes
87775023	Gare de Beaucaire	Beaucaire
87775072	Gare de St-Césaire	Nimes
87775098	Gare de Milhaud	Milhaud
87775106	Gare de Uchaud	Uchaud
87775114	Gare de Vergèze-Codognan	Vergeze
87775130	Gare de Gallargues	Gallargues-Le-Montueux
87775148	Gare de Chasserades	Mont Lozere Et Goulet
87775171	Gare de La Bastide-St-Laurent	La Bastide-Puylaurent
87775197	Gare de Villefort	Villefort
87775213	Gare de Génolhac	Genolhac
87775221	Gare de Chamborigaud	Chamborigaud
87775239	Gare de Ste-Cécile-d'Andorge	Sainte-Cecile-D'Andorge
87775247	Gare de La Levade	La Grand-Combe
87775254	Gare de Grand-Combe-la-Pise	La Grand-Combe
87775288	Gare de Alès	Ales
87775346	Gare de Boucoiran	Boucoiran-Et-Nozieres
87775353	Gare de Nozières-Brignon	Boucoiran-Et-Nozieres
87775361	Gare de St-Geniès-de-Malgoirès	Saint-Genies-De-Malgoires
87775379	Gare de Fons-St-Mamert	Fons
87775791	Gare de Générac	Generac
87775809	Gare de Beauvoisin	Beauvoisin
87775817	Gare de Vauvert	Vauvert
87775825	Gare de Le Cailar	Le Cailar
87775833	Gare de Aimargues	Aimargues
87775841	Gare de St-Laurent-d'Aigouze	Saint-Laurent-D'Aigouze
87775858	Gare de Aigues-Mortes	Aigues-Mortes
87775866	Gare de Le Grau-du-Roi	Le Grau-Du-Roi
87781005	Gare de Béziers	Beziers
87781062	Gare de Port-la-Nouvelle	Port-La-Nouvelle
87781088	Gare de Leucate-la-Franqui	Leucate
87781104	Gare de Narbonne	Narbonne
87781161	Gare de Coursan	Coursan
87781260	Gare de Vias	Vias
87781278	Gare de Agde	Agde
87781294	Gare de Marseillan-Plage	Marseillan
87781534	Gare de Montpaon	Fondamente
87781542	Gare de Ceilhes-Roqueredonde	Roqueredonde
87781559	Gare de Les Cabrils	Roqueredonde
87781575	Gare de Lunas	Lunas
87781583	Gare de Le Bousquet-d'Orb	Le Bousquet-D'Orb
87781609	Gare de Bédarieux	Bedarieux
87781666	Gare de Magalas	Magalas
87782607	Gare de Clermont-la-Pardieu	Clermont-Ferrand
87783001	Gare de Millau	Millau
87783175	Gare de St-Flour-Chaudes-Aigues	Saint-Flour
87783241	Gare de St-Chély-d'Apcher	Saint-Chely-D'Apcher
87783266	Gare de Aumont-Aubrac	Peyre En Aubrac
87783282	Gare de Marvejols	Marvejols
87783290	Gare de Chirac	Bourgs Sur Colagne
87783308	Gare de Le Monastier	Bourgs Sur Colagne
87783324	Gare de Banassac-la-Canourgue	Banassac-Canilhac
87783340	Gare de Campagnac-St-Geniez	Campagnac
87783365	Gare de Sévérac-le-Château	Severac D'Aveyron
87783423	Gare de St-Georges-de-Luzençon	Saint-Georges-De-Luzencon
87783431	Gare de St-Rome-de-Cernon	Saint-Rome-De-Cernon
87783456	Gare de Tournemire-Roquefort	Tournemire
87783514	Gare de Les Salelles	Les Salelles
87783530	Gare de Chanac	Esclanedes
87783548	Gare de Le Bruel	Esclanedes
87783563	Gare de Barjac	Barjac
87783605	Gare de Mende	Mende
87783647	Gare de Bagnols-Chadenet	Chadenet
87783654	Gare de Allenc	Allenc
87783670	Gare de Belvezet	Mont Lozere Et Goulet
87784009	Gare de Perpignan	Perpignan
87784157	Gare de Salses	Salses-Le-Chateau
87784173	Gare de Rivesaltes	Rivesaltes
87784207	Gare de Elne	Elne
87784231	Gare de Argelès-sur-Mer	Argeles-Sur-Mer
87784256	Gare de Collioure	Collioure
87784264	Gare de Port-Vendres	Port-Vendres
87784298	Gare de Banyuls-sur-Mer	Banyuls-Sur-Mer
87784546	Millas	Millas
87784561	Ille-sur-Têt	Ille-Sur-Tet
87784611	Vinça	Vinca
87784629	Marquixanes	Marquixanes
87784637	Prades-Molitg-les-Bains	Prades
87784660	Ria	Ria-Sirach
87784686	Gare de Villefranche-Vernet-l.B	Fuilla
87784702	Gare de Serdinya	Serdinya
87784710	Gare de Joncet	Serdinya
87784728	Gare de Olette-Canaveilles-l.B.	Olette
87784736	Gare de Nyers	Nyer
87784744	Gare de Thuès-les-Bains	Nyer
87784751	Gare de Thuès-Carança	Thues-Entre-Valls
87784769	Gare de Fontpédrouse-St-Thomas	Fontpedrouse
87784777	Gare de Sauto	Sauto
87784785	Gare de Planès	Planes
87784793	Gare de Mont-Louis-la-Cabanasse	La Cabanasse
87784801	Gare de Bolquère-Eyne	Bolquere
87784819	Gare de Font-Romeu-Odeillo-Via	Font-Romeu-Odeillo-Via
87784827	Gare de Estavar	Estavar
87784835	Gare de Saillagouse	Saillagouse
87784843	Gare de Err	Err
87784850	Gare de Ste-Léocadie	Sainte-Léocadie
87784868	Gare de Osséja	Osseja
87784876	Gare de Bourg-Madame	Bourg-Madame
87784884	Gare de Ur-les-Escaldes	Ur
87784892	Gare de Béna-Fanes	Enveitg
87785006	Gare de Cerbère	Cerbère
